,Annual Income,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Home Ownership_Have Mortgage,Home Ownership_Home Mortgage,Home Ownership_Own Home,Home Ownership_Rent,Years in current job_1 year,Years in current job_10_plus_years,Years in current job_2 years,Years in current job_3 years,Years in current job_4 years,Years in current job_5 years,Years in current job_6 years,Years in current job_7 years,Years in current job_8 years,Years in current job_9 years,Years in current job__lt_1 year,Purpose_business loan,Purpose_buy a car,Purpose_buy house,Purpose_debt consolidation,Purpose_educational expenses,Purpose_home improvements,Purpose_major purchase,Purpose_medical bills,Purpose_moving,Purpose_other,Purpose_small business,Purpose_take a trip,Purpose_vacation,Purpose_wedding,Term_Long Term,Term_Short Term
0,-0.39552145405672534,-0.12359078272517643,1.6348263521412272,0.36335641754032544,0.0033051867311608757,-0.3588609993007902,0.006583979369966135,-0.3472605666734551,-0.29665833144602255,1.0864298377434962,-0.04001348621237668,-0.4920345666962332,-0.04105326514380973,1.1217699153311056,-0.32732382146194205,-0.9426222696368493,-0.27802332655949263,1.5895754895980365,-0.3429897770737363,-0.3154767981678188,-0.2677812044806537,-0.29338491469280026,-0.2622397384206646,-0.2533426269935061,-0.22895519081377405,-0.19063867262195397,-0.30126888840217375,-0.15672056715290286,-0.1149052936433956,-0.0718561801841413,0.5322970949986273,-0.039726853093902066,-0.24164314814866225,-0.06918137858213287,-0.10566850172485621,-0.044133850635667944,-0.3297911220779979,-0.06231597549575774,-0.07184141618627621,-0.0316602749651637,-0.036857837160153076,1.5964980664953505,-1.5964980664953503
1,-0.018197342168172405,-0.12359078272517643,-0.8895679965615342,-0.5693575870916854,-0.030664697591162714,-0.3588609993007902,-1.3020835041033507,-0.3472605666734551,3.358762617072141,-0.042367844580598155,-0.9367569635043427,0.7653711933227987,-0.04105326514380973,1.1217699153311056,-0.32732382146194205,-0.9426222696368493,-0.27802332655949263,-0.6972498175532658,-0.3429897770737363,-0.3154767981678188,-0.2677812044806537,-0.29338491469280026,-0.2622397384206646,-0.2533426269935061,4.8711578705717855,-0.19063867262195397,-0.30126888840217375,-0.15672056715290286,-0.1149052936433956,-0.0718561801841413,0.5322970949986273,-0.039726853093902066,-0.24164314814866225,-0.06918137858213287,-0.10566850172485621,-0.044133850635667944,-0.3297911220779979,-0.06231597549575774,-0.07184141618627621,-0.0316602749651637,-0.036857837160153076,-0.6884526270556236,0.6884526270556238
2,-1.2656997695559762,-0.12359078272517643,-0.28524806964645866,-1.0078917406073375,-0.020472847435372813,-0.3588609993007902,0.843632711116034,-0.3472605666734551,-0.3057690108646866,-0.43008663993676177,-1.114508389472892,0.4003781292365113,-0.04105326514380973,-0.9822156741743623,-0.32732382146194205,1.1777874173837877,0.6526339294137656,-0.6972498175532658,-0.3429897770737363,2.716762300286511,-0.2677812044806537,-0.29338491469280026,-0.2622397384206646,-0.2533426269935061,-0.22895519081377405,-0.19063867262195397,-0.30126888840217375,-0.15672056715290286,-0.1149052936433956,-0.0718561801841413,0.5322970949986273,-0.039726853093902066,-0.24164314814866225,-0.06918137858213287,-0.10566850172485621,-0.044133850635667944,-0.3297911220779979,-0.06231597549575774,-0.07184141618627621,-0.0316602749651637,-0.036857837160153076,-0.6884526270556236,0.6884526270556238
3,0.3967770760905463,-0.12359078272517643,1.8578081397734003,0.4542636592289665,0.05996196045793206,-0.3588609993007902,-0.14868157279656227,-0.3472605666734551,-0.2974339161627145,2.140562186926673,0.7414762990411594,0.48016914416312517,-0.04105326514380973,-0.15323897109114867,1.948618607296037,-0.9426222696368493,2.3069315788443547,0.2037662887857161,-0.3429897770737363,-0.3154767981678188,-0.2677812044806537,-0.29338491469280026,-0.2622397384206646,-0.2533426269935061,-0.22895519081377405,-0.19063867262195397,-0.30126888840217375,-0.15672056715290286,-0.1149052936433956,-0.0718561801841413,-1.0474417187829521,-0.039726853093902066,2.655387201705371,-0.06918137858213287,-0.10566850172485621,-0.044133850635667944,-0.3297911220779979,-0.06231597549575774,-0.07184141618627621,-0.0316602749651637,-0.036857837160153076,0.696220563600093,-0.6962205636000929
4,0.08517971521750868,-0.12359078272517643,-1.5206665837372244,-0.20501617903230646,-0.045316346415839044,-0.3588609993007902,-0.17111685727988646,-0.3472605666734551,-0.2923111094743791,-0.45637475787093373,-0.735863961332758,0.06376459593852728,-0.04105326514380973,1.1217699153311056,-0.32732382146194205,-0.9426222696368493,-0.27802332655949263,-0.6972498175532658,-0.3429897770737363,-0.3154767981678188,-0.2677812044806537,-0.29338491469280026,-0.2622397384206646,-0.2533426269935061,-0.22895519081377405,5.6811656159172745,-0.30126888840217375,-0.15672056715290286,-0.1149052936433956,-0.0718561801841413,-2.0745456766666943,-0.039726853093902066,-0.24164314814866225,-0.06918137858213287,-0.10566850172485621,-0.044133850635667944,3.3724773779047745,-0.06231597549575774,-0.07184141618627621,-0.0316602749651637,-0.036857837160153076,-0.6884526270556236,0.6884526270556238
5,-0.6039527551905055,-0.12359078272517643,-1.5206665837372244,-0.5256366181245601,-0.04436538811567663,-0.3588609993007902,0.6733540176504961,-0.3472605666734551,3.358762617072141,-0.4548143518959211,-1.2035932425429237,0.5263895656731765,-0.04105326514380973,-0.9822156741743623,3.428375549456013,-0.9426222696368493,-0.27802332655949263,-0.6972498175532658,-0.3429897770737363,-0.3154767981678188,-0.2677812044806537,-0.29338491469280026,4.2014327936891425,-0.2533426269935061,-0.22895519081377405,-0.19063867262195397,-0.30126888840217375,-0.15672056715290286,-0.1149052936433956,-0.0718561801841413,0.5322970949986273,-0.039726853093902066,-0.24164314814866225,-0.06918137858213287,-0.10566850172485621,-0.044133850635667944,-0.3297911220779979,-0.06231597549575774,-0.07184141618627621,-0.0316602749651637,-0.036857837160153076,-0.6884526270556236,0.6884526270556238
6,-0.03054654487137773,-0.12359078272517643,-0.5775865772765745,0.2867517700667212,-0.037111479285817095,-0.3588609993007902,-0.418435629176358,-0.3472605666734551,-0.3048838638830148,-0.3094124491818065,0.2265430977858299,0.46796935398960915,-0.04105326514380973,0.10546135250812151,-0.32732382146194205,0.08161978428253981,-0.27802332655949263,-0.6972498175532658,-0.3429897770737363,1.5579526604536151,-0.2677812044806537,-0.29338491469280026,-0.2622397384206646,-0.2533426269935061,-0.22895519081377405,-0.19063867262195397,1.764227218560324,-0.15672056715290286,-0.1149052936433956,-0.0718561801841413,0.5322970949986273,-0.039726853093902066,-0.24164314814866225,-0.06918137858213287,-0.10566850172485621,-0.044133850635667944,-0.3297911220779979,-0.06231597549575774,-0.07184141618627621,-0.0316602749651637,-0.036857837160153076,-0.6884526270556236,0.6884526270556238
7,-0.44284561013382134,-0.12359078272517643,-1.5206665837372244,1.266923109527586,-0.013668729826520776,1.7673392592181982,0.05055773582271433,2.7161449890783884,-0.30611134020337005,-0.7497310811732972,-1.297615592140383,1.084013363522295,-0.04105326514380973,1.1217699153311056,-0.32732382146194205,-0.9426222696368493,-0.27802332655949263,1.5895754895980365,-0.3429897770737363,-0.3154767981678188,-0.2677812044806537,-0.29338491469280026,-0.2622397384206646,-0.2533426269935061,-0.22895519081377405,-0.19063867262195397,-0.30126888840217375,-0.15672056715290286,-0.1149052936433956,-0.0718561801841413,0.5322970949986273,-0.039726853093902066,-0.24164314814866225,-0.06918137858213287,-0.10566850172485621,-0.044133850635667944,-0.3297911220779979,-0.06231597549575774,-0.07184141618627621,-0.0316602749651637,-0.036857837160153076,-0.6884526270556236,0.6884526270556238
8,-0.5134652163556881,-0.12359078272517643,0.24501527537048112,-0.36380750234745274,-0.03364219468330157,-0.3588609993007902,0.3729686545223858,-0.3472605666734551,-0.29707935705696575,-0.1791763347489835,-0.3378498833205939,-1.4577735879916038,-0.04105326514380973,-0.005003730634781617,-0.32732382146194205,0.19294717813071102,-0.27802332655949263,-0.6972498175532658,-0.3429897770737363,-0.3154767981678188,2.104482765243403,-0.29338491469280026,-0.2622397384206646,1.902993204638469,-0.22895519081377405,-0.19063867262195397,-0.30126888840217375,-0.15672056715290286,-0.1149052936433956,-0.0718561801841413,0.5322970949986273,-0.039726853093902066,-0.24164314814866225,-0.06918137858213287,-0.10566850172485621,-0.044133850635667944,-0.3297911220779979,-0.06231597549575774,-0.07184141618627621,-0.0316602749651637,-0.036857837160153076,1.5964980664953505,-1.5964980664953503
9,0.7871431313109079,-0.12359078272517643,-0.4688356051110739,1.6166908612645896,-0.02842374368382345,-0.3588609993007902,-0.41086188799074425,-0.3472605666734551,-0.29649209277400496,-0.32904563030990785,-0.6179318558648137,1.0441830922473578,-0.04105326514380973,1.1217699153311056,-0.32732382146194205,-0.9426222696368493,-0.27802332655949263,-0.6972498175532658,-0.3429897770737363,-0.3154767981678188,4.161865534837527,-0.29338491469280026,-0.2622397384206646,-0.2533426269935061,-0.22895519081377405,-0.19063867262195397,-0.30126888840217375,-0.15672056715290286,-0.1149052936433956,-0.0718561801841413,0.5322970949986273,-0.039726853093902066,-0.24164314814866225,-0.06918137858213287,-0.10566850172485621,-0.044133850635667944,-0.3297911220779979,-0.06231597549575774,-0.07184141618627621,-0.0316602749651637,-0.036857837160153076,-0.6884526270556236,0.6884526270556238
